kode_produk,nama_produk,kategori_id,vendor_id,jenis,deskripsi,spesifikasi,harga_satuan,harga_grosir,satuan,stok_minimal,stok_tersedia,gambar,status,created_at,updated_at,harga_diskon,is_featured
SEAGATE-SK-106,Seagate SkyHawk 1TB,1,1,barang_it,,✅ Form Factor: 3.5 Inch\r\n\r\n✅ Kapasitas: 1TB \r\n\r\n✅ Dimensi: 146.9 x 101.8 x 20.2 mm\r\n\r\n⚡Performance\r\n\r\n✅ Interface: SATA III 6Gb/s\r\n\r\n✅ Transfer Rate: hingga 180 MB/s\r\n\r\n✅ Rotation Speed: 5400 RPM\r\n\r\n✅ Cache: 256MB\r\n\r\n⚡Features\r\n\r\n✅ Mendukung hingga 8 drive bays\r\n\r\n✅ Mendukung hingga 64 kamera\r\n\r\n✅ Recording Technology: SMR\r\n\r\n⚡Reliability\r\n\r\n✅ Power On Hours: 8760 jam/tahun (24x7)\r\n\r\n✅ Workload Rate Limit: 180TB/tahun\r\n\r\n✅ MTBF: 1.000.000 jam\r\n\r\n✅ Garansi resmi: 3 tahun\r\n\r\n✅ Seagate Rescue Data Recovery: 3 tahun\r\n\r\n⚡Power Management\r\n\r\n✅ Startup Power: 1.8A\r\n\r\n✅ Idle Average: 2.5W\r\n\r\n✅ Operating Mode: 3.7W\r\n\r\n✅ Sleep Mode: 0.25W\r\n\r\n⚡Environmental\r\n\r\n✅ Operating Temp: 0°C – 70°C\r\n\r\n✅ Non Operating Temp: -40°C,525000.00,,,0,1,68c4a9e2ad151.png,aktif,2025-09-12 09:22:36,2025-09-12 23:16:50,0,0
T-470,TECHMA TCM-T1A20 2MP,3,1,barang_it,Deskripsi produk 'TECHMA TCM-T1A20 2MP',"""1/3 CMOS High Definition Sensor\r\nResolution 2.0MP, Effective Pixels 1920×1080\r\nHD Lens 3.6mm\r\n4 in 1 Protocol CVI, TVI, AHD, Analog\r\nPower 12VDC""",200000.00,,unit,0,1,68c4ea424f0f4.png,aktif,2025-09-13 03:51:30,2025-09-13 03:51:30,0,0
T-081,TAPO C200 Pan/Tilt Home Security Wi-Fi Camera,3,1,barang_it,Deskripsi produk 'TAPO C200 Pan/Tilt Home Security Wi-Fi Camera',"""High-Definition Video: The Tapo C200 features 1080p high-definition video, providing users with clear and detailed footage.\r\nPan and Tilt: The device offers 360° horizontal and 114° vertical range, enabling complete coverage of the area.\r\nNight Vision: With advanced night vision up to 40 feet, the Tapo C200 allows users to monitor their homes around the clock.\r\nMotion Detection and Alerts: The device uses smart motion detection technology to send instant notifications to your phone whenever movement is detected.\r\nTwo-Way Audio: The Tapo C200 comes equipped with a built-in microphone and speaker, allowing users to communicate with family, pets, or warn off intruders.\r\nLocal Storage: The device supports microSD cards up to 512GB for local storage, providing a secure and cost-effective way to store footage.\r\nPrivacy Mode: Users can enable Privacy Mode to stop recording and control when the camera is monitoring and when it\'s not.\r\nEasy Setup and Management: With the Tapo app, users can easily set up and manage their Tapo C200, and access live streaming and other controls.\r\nVoice Control: The Tapo C200 is compatible with Google Assistant and Amazon Alexa, offering hands-free control for users.\r\nSecure Encryption: The device uses advanced encryption and wireless protocols to ensure data privacy and secure communication between your phone and the device.""",450000.00,,unit,0,1,68c4eb7eab519.jpg,aktif,2025-09-13 03:56:46,2025-09-13 03:56:46,0,0);
DAHUA-HERO-470,DAHUA Hero A1 CCTV Wifi 360 2MP Smart Indoor Camera Two Way Talk,3,1,barang_it,Deskripsi produk 'DAHUA Hero A1 CCTV Wifi 360 2MP Smart Indoor Camera Two Way Talk',"""Spesifikasi Produk:\r\n• Model: DH-H2A\r\n• Video: 2 MP (1920 × 1080)\r\n• Pan-Tilt: 3Pan: 0° to 355°;Tilt: -5° to +80°\r\n• Lens Type: 3.6mm Fixed Lens\r\n• IR Length: 10m\r\n• Wireless: IEEE 802.11b/g/n 2.4–2.4835 GHz, 2.4 G\r\n• Interface: Micro SD Card Slot (up to 256GB), Port Lan, Built-in Mic & Speaker, Reset Button\r\n• Power: 5V DC (Max 1.7W)\r\n• Net Dimension: φ77.8 mm × 108.1 mm\r\n• Net Weight: 370g""",450000.00,,unit,0,1,68c4ec410a619.jpg,aktif,2025-09-13 04:00:01,2025-09-13 04:00:01,0,0
V380-PRO-K-579,V380 Pro Kamera CCTV Bohlam Dual Lens WiFi IP Camera E27 1080P E9,3,1,barang_it,Deskripsi produk 'V380 Pro Kamera CCTV Bohlam Dual Lens WiFi IP Camera E27 1080P E9',"""Kamera Dual Lens\r\nV380 membekali produknya dengan dual lens kamera sehingga dapat memantau kondisi lingkungan dengan maksimal. Kamera pada bagian atas berfungsi untuk menangkap gambar ruangan secara keseluruhan. Sedangkan kamera bawah dapat digunakan untuk memantau sudut tertentu. Semakin aman dengan adanya fitur 360° panorama.>\r\nResolusi Video Full HD 1080 Piksel\r\nMeski ukurannya mini, kamera CCTV dari V380 ini dapat merekam video dengan kualitas tinggi. Anda bisa melihat hasil rekaman dengan resolusi video Full HD 1080 pikselyang jelas dan jernih. Sangat sesuai untuk memantau berbagai aktivitas yang terjadi di lingkungan Anda.\r\nModel Lampu Bohlam\r\nMenawarkan model seperti lampu bohlam Anda bisa memasang CCTV ini di mana saja. Mulai dari rumah, garasi, mobil, pertokoan, hingga pabrik, letakkan kamera CCTV pada sudut yang tak terduga untuk memastikan lingkungan Anda aman dari berbagai tindak kejahatan. Kini Anda bisa memantau kondisi dari berbagai angle tanpa dibatasi ukuran ruangan. Pastikan Anda menggunakan soket lampu E27 agar dapat terpasang dengan sempurna.\r\nTeknologi Human Shape Detector 2.0""",350000.00,,unit,0,1,68c4ed68722c6.png,aktif,2025-09-13 04:04:56,2025-09-13 04:04:56,0,0
AVARO-CCTV-310,AVARO CT03 CCTV WIFI SMART OUTDOOR IP CAM 4MP,3,1,barang_it,Deskripsi produk 'AVARO CT03 CCTV WIFI SMART OUTDOOR IP CAM 4MP',• Resolution 4 MP\r\n• Image Sensor 1/3” Color CMOS\r\n• Image Compression H.265\r\n• IR Distance 10M\r\n• Audio Build-in Mic & Speaker\r\n• Micro SD Card Up to 128GB\r\n• Connection WiFi 2.4 GHz\r\n• RJ45 / LAN Onvif\r\n• Working Temperature 0 °C ~ 45 ° C Working Humidity 10% - 95,350000.00,,unit,0,1,68c4edf76dc95.jpg,aktif,2025-09-13 04:07:19,2025-09-13 04:07:19,0,0
SAMSUNG-75-054,SAMSUNG 75DU7000 CRYSTAL UHD 4K 75 inch SMART TV,12,1,barang_it,Deskripsi produk 'SAMSUNG 75DU7000 CRYSTAL UHD 4K 75 inch SMART TV',"""Product Type\r\nLED\r\nSeries\r\n7\r\nDisplay\r\nScreen Size75″\r\nRefresh Rate60Hz\r\nResolution3,840 x 2,160\r\nVideo\r\nPicture EngineCrystal Processor 4K\r\nOne Billion ColorYes\r\nHDR (High Dynamic Range)HDR\r\nHDR 10+Support\r\nHLG (Hybrid Log Gamma)Yes\r\nContrastMega Contrast\r\nColorPur Color\r\nBrightness/Color DetectionBrigtness Detection\r\nMicro DimmingUHD Dimming\r\nContrast EnhancerYes\r\nFilm ModeYes\r\nMotion TechnologyMotion Xcelerator\r\nPicture ClarityYes\r\nFilmmaker Mode (FMM)Yes\r\nAudio\r\nAdaptive SoundAdaptive Sound\r\nObject Tracking SoundOTS Lite\r\nQ-SymphonyYes\r\nSound Output (RMS)20W\r\nSpeaker Type2CH\r\nMultiroom LinkYes\r\nBlutooth AudioYes\r\nDual Audio Support (Bluetooth)Yes\r\nBuds Auto SwitchYes\r\nSmart Service\r\nOperating SystemTizen™ Smart TV\r\nWeb BrowserYes\r\nSmartThingsYes\r\nMedia HomeYes\r\nSmart Feature\r\nMulti Device ExperienceMobile to TV, TV Sound to Mobile, Sound Mirroring, Wireless TV On\r\nTap ViewYes\r\nVideo CommunicationGoogle Meet\r\nMobile Camera SupportYes\r\nEasy SetupYes\r\nApp CastingYes\r\nWireless DexYes\r\nWeb ServiceMicrosoft 365\r\nNFTNifty Gateway\r\nDifferentiation\r\nAnalog Clean ViewYes\r\nTriple ProtectionYes\r\nGame Feature\r\nAuto Game Mode (ALLM)Yes\r\nHGiGYes\r\nTuner/Broadcasting\r\nDigital BroadcastingDVB-T2CS2\r\nAnalog TunerYes\r\nTV Key SupportYes\r\nConnectivity\r\nHDMI3\r\nUSB1\r\nEthernet (LAN)1\r\nDigital Audio Out (Optical)1\r\nRF In (Terrestrial / Cable input)1/1(Common Use for Terrestrial)/1\r\nHDMI Audio Return ChanneleARC/ARC\r\nWireless LAN Built-inYes (WiFi5)\r\nBluetoothYes (BT5.2)\r\nAnynet+ (HDMI-CEC)Yes\r\nDesign\r\nDesignSlim Look\r\nBezel Type3 Bezel-less\r\nSlim TypeSlim look\r\nFront ColorBLACK\r\nStand TypeSLIM FEET\r\nStand ColorBLACK\r\nAdditional Feature\r\nCaption (Subtitle)Yes\r\nConnectShare™Yes\r\nEPGYes\r\nOSD LanguageLocal Languages\r\nTeletext (TTX)Yes\r\nMBR SupportYes\r\nAccessibility\r\nVoice GuideUK English, France French,Hindi , Russian , Korean\r\nLearn TV Remote / Learn Menu ScreenUAE: UK English, French,Arabic ,Persian / AFR: UK English, French, Portuguese / Egypt,Libya: UK English, French, Spanish\r\nLow Vision SupportAudio Description, Zoom Menu and Text, High Contrast, SeeColors, Color Inversion, Grayscale, Picture Off\r\nHearing Impaired SupportMulti-output Audio, Sign Language Zoom\r\nMotor Impaired SupportSlow Button Repeat\r\nPower & Eco Solution\r\nPower SupplyAC100-240V~ 50/60Hz\r\nPower Consumption (Max)260 W\r\nEco SensorYes\r\nAuto Power OffYes\r\nAuto Power SavingYes\r\nDimension\r\nPackage Size (WxHxD)1840 x 1118 x 198 mm\r\nSet Size with Stand (WxHxD)1673.2 x 1047.9 x 341.1 mm\r\nSet Size without Stand (WxHxD)1673.2 x 958.2 x 59.9 mm\r\nStand (Basic) (WxD)1426.5 x 341.1 mm\r\nVESA Spec400 x 400 mm\r\nWeight\r\nPackage Weight39.10 kg\r\nSet Weight with Stand30.80 kg\r\nSet Weight without Stand30.4 kg\r\nAccessory\r\nRemote Controller ModelTM2240A\r\nBatteries (for Remote Control)Yes\r\nVesa Wall Mount SupportYes\r\nFull Motion Slim Wall Mount (Y22)Yes\r\nWebcam SupportYes\r\nZigbee / Thread ModuleDongle Support\r\nUser ManualYes\r\nE-ManualYes\r\nPower CableYes""",11500000.00,,unit,0,1,68c4ef54789cb.png,aktif,2025-09-13 04:13:08,2025-09-13 04:13:08,0,0
D-376,DAHUA DH-XVR1B08-I 8 Channel Penta-brid 1080N/720p Cooper 1U,3,1,barang_it,Deskripsi produk 'DAHUA DH-XVR1B08-I 8 Channel Penta-brid 1080N/720p Cooper 1U',"""> H.265+/H.265 dual-stream video compression\r\n> Supports Full channel AI-Coding\r\n> Supports HDCVI/AHD/TVI/CVBS/IP video inputs\r\n> Max 10 channels IP camera inputs, each channel up to 6MP; Max 40 Mbps incoming bandwidth\r\n> Up to 4 channels video stream ( analog channel ) SMD Plus""",875000.00,,unit,0,1,68c4f0aa3b019.png,aktif,2025-09-13 04:18:50,2025-09-13 04:18:50,0,0
UGREEN-NET-905,UGREEN Network Kabel Lan Tester RJ11 RJ45 10950 - 10950,3,1,barang_it,Deskripsi produk 'UGREEN Network Kabel Lan Tester RJ11 RJ45 10950 - 10950',"""Deskripsi :\r\n- Pabrikan: UGREEN\r\n- Kode Produk: ( 10951B )\r\n- Warna: Hitam, hijau\r\n- Fungsi: Periksa kabel jaringan, kabel telepon\r\n- Masukan: RJ12, RJ11, RJ45\r\n- Keluaran: RJ45j\r\n- Baterai yang digunakan: baterai 9V (termasuk)\r\n- Menambahkan fungsi mendeteksi kabel jaringan di wire harness dan menghasilkan sinyal membantu pengguna dengan mudah mendeteksi kabel jaringan yang perlu mereka temukan di bundel kabel.\r\n- Mendukung pengujian POE - Free Pouch Bag""",350000.00,,unit,0,1,68c4f19ab6da9.jpg,aktif,2025-09-13 04:22:50,2025-09-13 04:22:50,0,0
T-660,TP-LINK LS1005 5-Port 10/100Mbps Desktop Network Switch,3,1,barang_it,,"""-5× 10/100Mbos Auto-Negotiation RJ45 ports, supporting Auto-MDI/MDIX\r\n-Green Ethernet technology saves power consumption\r\n-IEEE 802.3X flow control provides reliable data transfer\r\n-Plastic casing and desktop design\r\n-Plug and play, no configuration required\r\n-Fanless design ensures quiet operation""",95000.00,,unit,0,1,68c4f3bd1e472.jpg,aktif,2025-09-13 04:31:57,2025-09-13 08:10:40,0,0
V-232,Video BALUN 4CH,3,1,barang_it,Deskripsi produk 'Video BALUN 4CH',"""Balun Type: Pasif\r\nChannel: 4 Channel\r\nVideo mengirimkan jarak: 300 m dengan pasif video transceiver, 900 m dengan aktif video transceiver\r\nVideo Format: NTSC, PAL, SECAM\r\nkawat Type: CAT 5/5E/6 kabel twisted pair\r\nbahan: Logam\r\nItem Berat: 178g/6.28 oz\r\nItem Ukuran: 11.7*7.8*2.4 cm/4.33*3.07 * 0.945in\r\npaket Berat: 202g/7.13 oz\r\npaket Ukuran: 13.1*8.2*2.9 cm/5.16*3.23 * 1.14i""",100000.00,,unit,0,1,68c4f4a1b609b.jpg,aktif,2025-09-13 04:35:45,2025-09-13 04:35:45,0,0
HDMI-EXTEN-396,HDMI Extender Up To 60 Meter Over Lan RJ45 Cat6/Cat5,3,1,barang_it,Deskripsi produk 'HDMI Extender Up To 60 Meter Over Lan RJ45 Cat6/Cat5',Jarak ekstensi: Hingga 60 meter.\r\nKompatibel dengan kabel LAN Cat6/Cat5.\r\nPaket lengkap: Dapatkan 2 unit extender.\r\nAdaptor termasuk dalam paket.\r\nKeunggulan\r\n✅ Dapat 2 unit. \r\n✅ Include adaptor.\r\n✅ Original produk dengan garansi tukar baru.,400000.00,,unit,0,1,68c4f560882cc.jpeg,aktif,2025-09-13 04:38:56,2025-09-13 04:38:56,0,0
PASSIVE-VI-570,"""Passive Video Balun HD, AHD, HDCVI And TVI 720p 1080P 300m""",3,1,barang_it,"""Deskripsi produk 'Passive Video Balun HD, AHD, HDCVI And TVI 720p 1080P 300m'""","""Compatible with HD/AHD/HDCVI/TVI\r\ntransmission signal: 720P/1080P\r\ncable Cat 5/5e/6\r\ntransmision distance to 300m for HD/HDCVI/AHD, 200M for TVI\r\nNo power required\r\nBuilt-in surge & transient protection\r\nSuper interference rejection""",40000.00,,unit,0,1,68c4f5d67dc63.jpg,aktif,2025-09-13 04:40:54,2025-09-13 04:40:54,0,0
VIDEO-BALU-725,Video balun 8mp passive video balun HD CVI TVI AHD,3,1,barang_it,Deskripsi produk 'Video balun 8mp passive video balun HD CVI TVI AHD',"""cctv via twisted pairs\r\nsupport 720 960 1080p 3mp 4mp 5mp 8mp\r\n1set/2pcs\r\nfitur\r\n* kompatibel dengan semua digital HD-TVI, CVI, dan kamera analog AHD\r\n* tidak ada daya yang diperlukan\r\n* warna video hingga 1000FT untuk HD-CVI kamera 720 P digital\r\n* warna video hingga 650FT untuk HD-CVI kamera 1080 P digital\r\n* warna video hingga 650FT untuk HD-TVI kamera 720 P & 1080 P digital\r\n* warna video hingga 1000FT untuk 720 & 960 & 1080 p analog AHD kamera\r\n* Push pin terminal koneksi untuk UTP kabel\r\n* built-in TVS (transient voltage suppressor) untuk perlindungan surge\r\n* desain anti-statis gelombang filter\r\n* desain proteksi petir (KELAS III)\r\n* 60dB crosstalk dan kebisingan kekebalan; exceptional penolakan gangguan""",35000.00,,unit,0,1,68c4f637cd8af.jpg,aktif,2025-09-13 04:42:31,2025-09-13 04:42:31,0,0
V-454,V-GEN Titans Flashdisk 32GB,1,1,barang_it,Deskripsi produk 'V-GEN Titans Flashdisk 32GB',"""Kecepatan : Read up to 125 Mbps,\r\nWrite up to 108 Mbps\r\nDimensi : 54x20x8 mm\r\nVolume : 10gr\r\nGaransi : Lifetime Warranty One to One Replacement""",95000.00,,unit,0,1,68c4f7a15187b.jpg,aktif,2025-09-13 04:48:33,2025-09-13 04:48:33,0,0
VGEN-SSD-1-382,V-GEN SSD 128GB PLATINUM SATA3,1,1,barang_it,Deskripsi produk 'V-GEN SSD 128GB PLATINUM SATA3',"""Dimensi : 100 x 70 x 6 mm\r\nSpeed : Read up to 510Mbps\r\nWrite up to 410Mbps\r\nInterface : SATA 3 - 6GB/s\r\nForm Factor : 2.5 inch\r\nWarranty : 5 years one to one replacement\r\nType : Internal Storage\r\nSupported : UDMA Mode 6\r\nTRIM Support : Yes (Requires OS Support)\r\nGarbage Collection : Yes\r\nS.M.A.R.T : Yes\r\nWrite Cache : Yes\r\nHost Protect Area : Yes\r\nAPM : Yes\r\nNCQ : Yes\r\n48-Bit : Yes\r\nSecurity : AES 256-Bit Full Disk Encryption (FDE)\r\nTCG/Opal V2.0 , Encryption Drive (IEEE1667)""",250000.00,,unit,0,1,68c4f8a5d4ee7.jpg,aktif,2025-09-13 04:52:53,2025-09-13 04:52:53,0,0
VGEN-256GB-802,V-GeN SSD 256GB RESCUE SATA III,1,1,barang_it,Deskripsi produk 'V-GeN SSD 256GB RESCUE SATA III',"""Dimensi : 100 x 70 x 6 mm\r\nSpeed : Read up to 500 MB/s\r\nWrite up to 400 MB/s\r\nInterface : SATA 3 - 6 GB/s\r\nForm Factor : 2.5 inch\r\nWarranty : 3 years one to one replacement\r\nType : Internal Storage\r\nSupported : UDMA Mode 6\r\nTRIM Support : Yes (Requires OS Support)\r\nGarbage Collection : Yes\r\nS.M.A.R.T : Yes\r\nWrite Cache : Yes\r\nHost Protect Area : Yes\r\nAPM : Yes\r\nNCQ : Yes\r\n48-Bit : Yes\r\nSecurity : AES 256-Bit Full Disk Encryption (FDE)\r\nTCG/Opal V2.0 , Encryption Drive (IEEE1667)\r\nVolume : +/- 20 gr""",325000.00,,unit,0,1,68c4f930cb13d.jpg,aktif,2025-09-13 04:55:12,2025-09-13 04:55:12,0,0
SK-HYNIX-8-555,SK Hynix 8GB DDR4 3200 MHz PC-25600 Sodimm,1,1,barang_it,Deskripsi produk 'SK Hynix 8GB DDR4 3200 MHz PC-25600 Sodimm',Ram Laptop SK Hynix 8GB DDR4 3200 MHz PC-25600 Sodimm SO-Dimm\r\nSK HYNIX DDR4 8 GB ~ 3200 SODIMM PC-25600 = 3200 MHZ,275000.00,,unit,0,1,68c4fa8557674.jpeg,aktif,2025-09-13 05:00:53,2025-09-13 05:00:53,0,0
USB-LAN-AD-732,USB LAN ADAPTER / USB TO ETHERNET RJ45 Komputer Laptop,3,1,barang_it,Deskripsi produk 'USB LAN ADAPTER / USB TO ETHERNET RJ45 Komputer Laptop',"""USB to LAN merupakan sebuah perangkat yang dapat digunakan untuk mengganti fungsi slot USB menjadi fungsi slot untuk LAN. Sangat cocok untuk komputer atau laptop yang tidak memiliki slot LAN. Alat ini sangat mudah untuk digunakan, Anda hanya tinggal mencolokkannya ke slot USB dan saat itu juga Anda dapat menggunakannya.""",30000.00,,unit,0,1,68c4fadb1596f.jpg,aktif,2025-09-13 05:02:19,2025-09-13 05:02:19,0,0
HUB-USB-20-623,M-Tech Hub USB 2.0 4 Port 4 Switch - Hitam,3,1,barang_it,Deskripsi produk 'M-Tech Hub USB 2.0 4 Port 4 Switch - Hitam',Spesifikasi Produk\r\nProduk : USB Hub Versi 2.0 4 Port 4 Switch\r\nJenis : USB HUB\r\nBrand : M-Tech\r\nUSB : USB Versi 2.0\r\nPort USB : 4 Port\r\nada Switch On Off\r\nSupports up to 480 Mbps data transfer rate\r\nPanjang kabel 50cm,35000.00,,unit,0,1,68c4fb432bb01.jpg,aktif,2025-09-13 05:04:03,2025-09-13 05:04:03,0,0
PANASONIC--134,Panasonic Baterai koin CR2032,1,1,barang_it,Deskripsi produk 'Panasonic Baterai koin CR2032',"BATERAI PANASONIC LITHIUM COIN TYPE CR-2032/5BE.\r\n1) Baterai Lithium Coin menghadirkan daya tahan lama pada berbagai perangkat.\r\n2) Voltage : 3 Volt.\r\n3) 1 Pack isi 5 Pcs\""""",40000.00,,unit,0,1,68c4fb8235a54.jpg,aktif,2025-09-13 05:05:06,2025-09-13 05:05:06,0,0
BATRAI-MAX-776,MAXELL Cell Lithium CR 2032 STANDART,3,1,barang_it,Deskripsi produk 'MAXELL Cell Lithium CR 2032 STANDART',MerekMaxell\r\nSKU7913126780_ID-14329468861\r\nJenis Inti Baterai Li-Ion (Litium-Ion)\r\nFitur BateraiSetiap hari\r\nKapasitas Bateraicr2032,20000.00,,unit,0,1,68c4fc2a05462.jpeg,aktif,2025-09-13 05:07:54,2025-09-13 05:07:54,0,0
BATERAI-AB-154,ABC BIRU BATERAI  AAA 1.5 VOLT 2 PCS,12,1,barang_it,Deskripsi produk 'ABC BIRU BATERAI  AAA 1.5 VOLT 2 PCS',BATERAI ABC BIRU AAA 1.5 VOLT 2 PCS\r\nHarga per set\r\n1set isi 2 piece,6000.00,,unit,0,1,68c4fd0ed75a1.jpg,aktif,2025-09-13 05:11:42,2025-09-13 05:11:42,0,0
DOMSEM-BAT-672,DOMSEM BATTERY  CR1220 LITHIUM,12,1,barang_it,Deskripsi produk 'DOMSEM BATTERY  CR1220 LITHIUM',DOMSEM BATTERY  CR1220 LITHIUM,5000.00,,unit,0,1,68c4fdddb8fb3.jpg,aktif,2025-09-13 05:15:09,2025-09-13 05:15:09,0,0
KLIP-KABEL-214,klip kabel organizer clip cable isi 20pcs untuk merapihkan kabel,12,1,barang_it,Deskripsi produk 'klip kabel organizer clip cable isi 20pcs untuk merapihkan kabel',"""FITUR :\r\nBAHAN PP KUALITAS WARNA BENING\r\nTANPA PAKU DAN BOR . KABEL SUSUNAN LEBIH RAPI\r\nSUDAH BERIKUT DOUBLE TAPE TEMPEL 20PCS\r\nSERBAGUNA , BISA DIGUNAKAN UNTUK KABEL CHARGER DLL\r\nGAMPANG DIAPLIKASIKAN , HANYA TEMPEL DAN PASANG KABEL.""",6000.00,,unit,0,1,68c4fe82b8b01.jpg,aktif,2025-09-13 05:17:54,2025-09-13 05:17:54,0,0
-NYK-USB-3-646,NYK USB 3.0 TO VGA CONVERTER,3,1,barang_it,Deskripsi produk 'NYK USB 3.0 TO VGA CONVERTER',"""USB 3.0 To VGA Adapter digunakan untuk menampilkan video (VGA) keluaran dari USB komputer ke layar monitor.\r\nAlat ini memiliki 3 fungsi yang dapat dipilih, yaitu :\r\n1. Menjadikan monitor kedua menampilkan tampilan yang sama dengan monitor utama. (primary)\r\n2. Menjadikan monitor kedua menampilkan tampilan yang merupakan pencerminan dari monitor utama. (mirror)\r\n3. Menjadikan monitor kedua sebagai perluasan dari monitor utama. Lebar Resolusi layar akan menjadi dua kali lipat.(extended)Dengan menggunakan alat ini kita tidak perlu memasangkan 2 buah VGA card ke dalam komputer, yang sering kali bermasalah dengan kompatibilitas hardware-nya. Dengan menggunakan media USB alat ini juga memungkinkan digunakan pada Notebook.""",100000.00,,unit,0,1,68c4fee6e87fc.jpg,aktif,2025-09-13 05:19:34,2025-09-13 05:19:34,0,0
SEAGATE-ON-932,Seagate One Touch SSD 1TB USB-C SSD,1,1,barang_it,Deskripsi produk 'Seagate One Touch SSD 1TB USB-C SSD',Interface: USB Type-C (Kabel C to A include)\r\nTransfer Speed: Up to 1.030MB/s*\r\nKapasitas: 1TB\r\nShock Resistant\r\nInclude Android Backup App\r\nGaransi Resmi 3 Tahun\r\nGaransi Seagate Rescue 3 Tahun,2500000.00,,unit,0,1,68c4ff88bdf61.jpeg,aktif,2025-09-13 05:22:16,2025-09-13 05:22:16,0,0
HARDISK-CA-049,Hardisk caddy for laptop 9mm slim 9 mm tipis SSD HDD Cady Slot,1,1,barang_it,Deskripsi produk 'Hardisk caddy for laptop 9mm slim 9 mm tipis SSD HDD Cady Slot',"""Slim Ukuran 9mm untuk ukuran 9.5mm dan 12.7mm bisa lihat di sini https://www.tokopedia.com/wepart/ssd-hdd-caddy-slim-9-5mm-12-7mm-sata-dvd-slot-hardisk Mohon diukur tinggi DVD asli anda, lihat foto produk ke 2 cara mengukur tingginya. Cara membedakan lihat foto produk Features - HDD Caddy SATA 9 mm (make sure your DVD is 9.5mm size) - HDD Caddy SATA 12,7mm (make sure your DVD is 9.5mm size) - Universal for ALL Laptop with 9mm DVD Slot - SATA""",30000.00,,unit,0,1,68c4ffefd4d17.jpg,aktif,2025-09-13 05:23:59,2025-09-13 05:23:59,0,0
DESOLDERIN-317,Desoldering Pump solder sucker pump besi desoldering machine half aluminium,3,1,barang_it,Deskripsi produk 'Desoldering Pump solder sucker pump besi desoldering machine half aluminium',desoldering pump solder sucker pump besi desoldering machine half aluminium\r\ndesoldering pump solder sucker pump besi desoldering machine half aluminium\r\ndesoldering pump solder sucker pump besi desoldering machine half aluminium,15000.00,,unit,0,1,68c50245afb47.jpg,aktif,2025-09-13 05:33:57,2025-09-13 05:33:57,0,0
VIDEO-CAPT-602,Video Capture Card HDMI 1080p usb 2.0 video capture 1080p Usb2.0,1,1,barang_it,Deskripsi produk 'Video Capture Card HDMI 1080p usb 2.0 video capture 1080p Usb2.0',"""Kartu Penangkap Video HDMI 4K 60fps, Penangkap Video HD 1080P USB3.0 Audio untuk Game PS4 Kamera Streaming Langsung rekaman Resolusi Input (HDMI) 3840 × 2160 @ 30Hz, resolusi output (USB) 1920 × 1080 @ 30Hz Dengan mudah menghubungkan DSLR, camcorder, atau kamera aksi Anda ke PC atau Mac Anda Umpan balik waktu nyata, menembak dan menghasilkan dalam alat favorit Anda. Plug and play-tanpa driver, latensi rendah untuk perekaman game, rekaman rapat, streaming langsung. Kompatibel dengan Windows,Mac OS X Cocok untuk akuisisi definisi tinggi, rekaman pengajaran, pencitraan medis, dll. Merekam video langsung ke hard disk tanpa penundaan waktu. Spesifikasi: Resolusi HDMI: input maksimum bisa 3840 × 2160 @ 30Hz Resolusi output Video: output maksimal bisa 1920 × 1080 @ 30Hz Format output Video: YUV/JPEG Mendukung format video: 8/10/12bit warna pekat Mendukung format audio: L-PCM Mendukung AWG26 kabel standar HDMI: Masukan hingga 15 meter Mendukung sebagian besar perangkat lunak akuisisi, seperti VLC / OBS / Amcap, dll Mendukung Windows / Android / MacOS Sesuai dengan Video USB dan standar UVC Sesuai dengan standar UAC Audio USB Arus kerja maksimal: 0, 4A/5V DC Dimensi (P x L x T): 2.5x1.1x0.5 inci Tanpa sumber daya listrik eksternal, ringkas dan portabel. Perangkat Keras Komputer persyaratan konfigurasi: CPU: PC i5-3400 atau lebih tinggi; NB i7-3537U 2.0GHZ atau lebih Kartu grafis: PC NVIDIA GT630 atau lebih tinggi; NVIDIA NC GT735M atau lebih tinggi Jalankan memori: 4G RAM. Paket: 1x HDMI Capture USB 2.0 1x Panduan Pengguna""",70000.00,,unit,0,1,68c502ca3829c.jpg,aktif,2025-09-13 05:36:10,2025-09-13 05:36:10,0,0
